assess_date,doublerev,exclude,ResponseId,Init,Title,ES,ResponseCount,Response,Yclass1,Yclass2,Yvar_studyfreq
2020-05-21,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",MaintainOpts,1,"""Total Diversity"" (not ecological diversity)",ES,,1
2020-05-21,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",SoilProtect,1,Soil coverage,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,ClimReg,1,soil carbon,ES,Proxy for ES,8
2020-05-21,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,freshWQReg,1,soil water infiltration,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,freshWQReg,2,Soil water retention,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Materials,1,forest yield,ES,,1
2020-05-21,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,SoilProtect,1,soil erosion,Proxy for ES,EF,3
2020-05-21,TRUE,Keep,R_cVdiQuvh5deX9K1,CK,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",ClimReg,1,Greenhouse Gas Value (GHGV),ES,,1
2020-05-21,TRUE,Keep,R_veLNHh1Lzxv1kcN,JL,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",ClimReg,1,greenhouse gas value,ES,,1
2020-05-21,FALSE,Keep,R_d6fQShhgN9RzJPb,IS,Biophysical and anthropogenous determinants of landscape patterns and degradation of plant communities in Mo hilly basin (Togo),ClimReg,1,total soil nitrogen,EF,,1
2020-05-21,FALSE,Keep,R_d6fQShhgN9RzJPb,IS,Biophysical and anthropogenous determinants of landscape patterns and degradation of plant communities in Mo hilly basin (Togo),ClimReg,2,soil organic carbon,EF,,4
2020-05-21,FALSE,Keep,R_2tznpl4ftHu3Krw,JL,Both rare and common species support ecosystem services in scavenger communities,PestPath,1,carrion consumption rate,ES,,1
2020-05-21,FALSE,Keep,R_1mI3PjUP02Mv2LX,JL,Butterfly-plant network in urban landscape: Implication for conservation and urban greening,Pollination,1,butterfly presence/abundance,no selection,,1
2020-05-21,FALSE,Keep,R_bOWOoggowV387XX,TM,Can carbon credits fund riparian forest restoration?,ClimReg,1,Carbon storage,ES,,16
2020-05-21,FALSE,Keep,R_3COsBpr7qPSk0pE,LB,Can landscape-scale approaches to conservation management resolve biodiversity-ecosystem service trade-offs?,ClimReg,1,Carbon storage,ES,,16
2020-05-21,FALSE,Keep,R_3COsBpr7qPSk0pE,LB,Can landscape-scale approaches to conservation management resolve biodiversity-ecosystem service trade-offs?,CulturePsych,1,aesthetic value,ES,,4
2020-05-21,FALSE,Keep,R_3COsBpr7qPSk0pE,LB,Can landscape-scale approaches to conservation management resolve biodiversity-ecosystem service trade-offs?,CulturePsych,2,recreational value,ES,,1
2020-05-21,FALSE,Keep,R_3COsBpr7qPSk0pE,LB,Can landscape-scale approaches to conservation management resolve biodiversity-ecosystem service trade-offs?,Materials,1,Timber value,ES,,1
2020-05-21,FALSE,Keep,R_2RRrEwHEFBCmmju,KCG,Carbon stocks and dynamics at different successional stages in an Afromontane tropical forest,ClimReg,1,carbon stock,ES,,4
2020-05-21,FALSE,Keep,R_2RRrEwHEFBCmmju,KCG,Carbon stocks and dynamics at different successional stages in an Afromontane tropical forest,ClimReg,2,stem relative growth rate,ES,,1
2020-05-21,FALSE,Keep,R_2RRrEwHEFBCmmju,KCG,Carbon stocks and dynamics at different successional stages in an Afromontane tropical forest,ClimReg,3,NPP,ES,,3
2020-05-21,FALSE,Keep,R_26g6p5N6agrVmjY,CW,"Challenging the land degradation in China's Loess Plateau: Benefits, limitations, sustainability, and adaptive strategies of soil and water conservation",coastWQReg,1,Runoff coefficient,ES,,1
2020-05-21,FALSE,Keep,R_26g6p5N6agrVmjY,CW,"Challenging the land degradation in China's Loess Plateau: Benefits, limitations, sustainability, and adaptive strategies of soil and water conservation",coastWQReg,2,Sediment yield,ES,,2
2020-05-21,FALSE,Keep,R_26g6p5N6agrVmjY,CW,"Challenging the land degradation in China's Loess Plateau: Benefits, limitations, sustainability, and adaptive strategies of soil and water conservation",SoilProtect,1,Erosion modulus,ES,,1
2020-05-21,FALSE,Keep,R_26g6p5N6agrVmjY,CW,"Challenging the land degradation in China's Loess Plateau: Benefits, limitations, sustainability, and adaptive strategies of soil and water conservation",SoilProtect,2,Soil retention,ES,,5
2020-05-21,FALSE,Keep,R_3PNBrx8CScS4JTm,CW,Changes in ecological stability across realistic biodiversity gradients depend on spatial scale,HabCreate,1,Ecosystem stability,ES,,1
2020-05-21,FALSE,Keep,R_3PNBrx8CScS4JTm,CW,Changes in ecological stability across realistic biodiversity gradients depend on spatial scale,HabCreate,2,population stability,ES,,1
2020-05-21,TRUE,Maybe,R_T8b3xew0rVQL489,AIS,"Changes in landuse alter ant diversity, assemblage composition and dominant functional groups in African savannas",SoilProtect,1,ant assemblage composition,Proxy for ES,,1
2020-05-21,TRUE,Keep,R_3HTv5CGg1jUKNEG,AK,"Changes in landuse alter ant diversity, assemblage composition and dominant functional groups in African savannas",SoilProtect,1,ant species richness,EF,,1
2020-05-21,TRUE,Keep,R_3HTv5CGg1jUKNEG,AK,"Changes in landuse alter ant diversity, assemblage composition and dominant functional groups in African savannas",SoilProtect,2,functional diversity,EF,,1
2020-05-21,FALSE,Maybe,R_10xsOIClKEhKIFq,IS,"Check dam infilling archives elucidate historical sedimentary dynamics in a semiarid landscape of the Loess Plateau, China",SoilProtect,1,sedimentation,ES,,1
2020-05-21,FALSE,Maybe,R_7P3SpB4PEitCRrP,IS,China's progress towards sustainable land degradation control: Insights from the northwest arid regions,HabCreate,1,wind erosion,no selection,,1
2020-05-21,FALSE,Maybe,R_7P3SpB4PEitCRrP,IS,China's progress towards sustainable land degradation control: Insights from the northwest arid regions,HabCreate,2,vegetation cover,no selection,,3
2020-05-21,FALSE,Maybe,R_7P3SpB4PEitCRrP,IS,China's progress towards sustainable land degradation control: Insights from the northwest arid regions,HabCreate,3,NDVI,no selection,,1
2020-05-21,TRUE,Maybe,R_22WbXqkXbhN02fD,AK,"Citizens' voice: A case study about perceived ecosystem services by urban park users in Rotterdam, the Netherlands",AQReg,1,Relaxation,ES,,1
2020-05-21,TRUE,Maybe,R_22WbXqkXbhN02fD,AK,"Citizens' voice: A case study about perceived ecosystem services by urban park users in Rotterdam, the Netherlands",CulturePsych,1,Love of nature,ES,,1
2020-05-21,TRUE,Maybe,R_22WbXqkXbhN02fD,AK,"Citizens' voice: A case study about perceived ecosystem services by urban park users in Rotterdam, the Netherlands",CulturePsych,2,Recreation,ES,,1
2020-05-21,TRUE,Maybe,R_22WbXqkXbhN02fD,AK,"Citizens' voice: A case study about perceived ecosystem services by urban park users in Rotterdam, the Netherlands",CulturePsych,3,social setting,ES,,1
2020-05-21,FALSE,Keep,R_2c7a1En8kq9BQhO,NBD,Cityscape quality and resource manipulation affect natural enemy biodiversity in and fidelity to urban agroecosystems,PestPath,1,parasitoid abundance,Proxy for ES,,1
2020-05-21,TRUE,Keep,R_3kbwvTet6xMwmLx,KCG,Climate and plant controls on soil organic matter in coastal wetlands,ClimReg,1,soil organic matter,ES,,5
2020-05-21,TRUE,Keep,R_3OjIH5CZCa9lnQv,TK,Climate and plant controls on soil organic matter in coastal wetlands,ClimReg,1,soil organic matter,Proxy for ES,,5
2020-05-21,TRUE,Keep,R_3kbwvTet6xMwmLx,KCG,Climate and plant controls on soil organic matter in coastal wetlands,coastWQReg,1,salinity,ES,,1
2020-05-21,TRUE,Keep,R_3kbwvTet6xMwmLx,KCG,Climate and plant controls on soil organic matter in coastal wetlands,HabCreate,1,plant productivity,ES,,2
2020-05-21,FALSE,Keep,R_tDOoGqw4GF8f93H,JL,Combined effects of agrochemicals and ecosystem services on crop yield across Europe,Food,1,winter wheat yield,ES,,1
2020-05-21,FALSE,Keep,R_tDOoGqw4GF8f93H,JL,Combined effects of agrochemicals and ecosystem services on crop yield across Europe,PestPath,1,aphid growth,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3e3vKQ83zWKIX69,CW,"Community size, activity and C:N stoichiometry of soil microorganisms following reforestation in a Karst region",SoilProtect,1,Microbial biomass,EF,,2
2020-05-21,FALSE,Keep,R_3e3vKQ83zWKIX69,CW,"Community size, activity and C:N stoichiometry of soil microorganisms following reforestation in a Karst region",SoilProtect,2,Microbial basal respiration,EF,,1
2020-05-21,FALSE,Keep,R_zT1MccZwcFDjW3n,KCG,"Community structure dynamics and carbon stock change of rehabilitated mangrove forests in Sulawesi, Indonesia",ClimReg,1,Carbon stocks,ES,,1
2020-05-21,FALSE,Keep,R_zT1MccZwcFDjW3n,KCG,"Community structure dynamics and carbon stock change of rehabilitated mangrove forests in Sulawesi, Indonesia",ClimReg,2,nitrogen,ES,,2
2020-05-21,FALSE,Keep,R_zT1MccZwcFDjW3n,KCG,"Community structure dynamics and carbon stock change of rehabilitated mangrove forests in Sulawesi, Indonesia",Energy,1,biomass,Proxy for ES,,5
2020-05-21,FALSE,Keep,R_zT1MccZwcFDjW3n,KCG,"Community structure dynamics and carbon stock change of rehabilitated mangrove forests in Sulawesi, Indonesia",SoilProtect,1,soil carbon,ES,,8
2020-05-21,FALSE,Maybe,R_e3XYR7oFs2me0SJ,LB,Community-driven skyrise greenery in a dense tropical city provides biodiversity and ecosystem service benefits,CulturePsych,1,number of pots,ES,,1
2020-05-21,FALSE,Maybe,R_e3XYR7oFs2me0SJ,LB,Community-driven skyrise greenery in a dense tropical city provides biodiversity and ecosystem service benefits,Food,1,number of pots,ES,,1
2020-05-21,FALSE,Maybe,R_e3XYR7oFs2me0SJ,LB,Community-driven skyrise greenery in a dense tropical city provides biodiversity and ecosystem service benefits,HabCreate,1,number of pots,ES,,1
2020-05-21,FALSE,Maybe,R_e3XYR7oFs2me0SJ,LB,Community-driven skyrise greenery in a dense tropical city provides biodiversity and ecosystem service benefits,MedGen,1,number of pots,ES,,1
2020-05-21,FALSE,Maybe,R_e3XYR7oFs2me0SJ,LB,Community-driven skyrise greenery in a dense tropical city provides biodiversity and ecosystem service benefits,Pollination,1,number of pots,ES,,1
2020-05-21,FALSE,Keep,R_1BWNUmAC7SrJWbM,TM,Comparative Assessment of Mangrove Biomass and Fish Assemblages in an Urban and Rural Mangrove Wetlands in Ghana,Energy,1,Woody biomass,ES,,1
2020-05-21,FALSE,Keep,R_1BWNUmAC7SrJWbM,TM,Comparative Assessment of Mangrove Biomass and Fish Assemblages in an Urban and Rural Mangrove Wetlands in Ghana,Food,1,Fish community diversity,ES,,1
2020-05-21,FALSE,Keep,R_2s7TTJlvh3tAHc2,LB,Conservation tillage mitigates the negative effect of landscape simplification on biological control,PestPath,1,predation index,ES,,1
2020-05-21,FALSE,Keep,R_2s7TTJlvh3tAHc2,LB,Conservation tillage mitigates the negative effect of landscape simplification on biological control,PestPath,2,parasitism rate,ES,,1
2020-05-21,FALSE,Keep,R_1gqr2d1b2MW2dSp,NBD,Constructing more informative plant-pollinator networks: visitation and pollen deposition networks in a heathland plant community,Pollination,1,Pollinator visitation (identity of pollinator,ES,,1
2020-05-21,FALSE,Keep,R_1gqr2d1b2MW2dSp,NBD,Constructing more informative plant-pollinator networks: visitation and pollen deposition networks in a heathland plant community,Pollination,2,number of visitors),ES,,1
2020-05-21,FALSE,Keep,R_1gqr2d1b2MW2dSp,NBD,Constructing more informative plant-pollinator networks: visitation and pollen deposition networks in a heathland plant community,Pollination,3,pollen deposition (grains),ES,,1
2020-05-21,FALSE,Keep,R_2YtYQ36LbvkHsoP,AIS,Context-dependent effects of freshwater mussels on stream benthic communities,coastWQReg,1,organic matter,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_2YtYQ36LbvkHsoP,AIS,Context-dependent effects of freshwater mussels on stream benthic communities,coastWQReg,2,chlorophyll a,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_2YtYQ36LbvkHsoP,AIS,Context-dependent effects of freshwater mussels on stream benthic communities,MaintainOpts,1,number of invertabrates,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3PAVxKitAGce5Pg,NBD,Converting arable land into flowering fields changes functional and phylogenetic community structure in ground beetles,PestPath,1,Community Structure,Proxy for ES,,2
2020-05-21,FALSE,Keep,R_3PAVxKitAGce5Pg,NBD,Converting arable land into flowering fields changes functional and phylogenetic community structure in ground beetles,PestPath,2,Functional Diveristy,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3PAVxKitAGce5Pg,NBD,Converting arable land into flowering fields changes functional and phylogenetic community structure in ground beetles,Pollination,1,Community Structure,Proxy for ES,,2
2020-05-21,FALSE,Keep,R_3PAVxKitAGce5Pg,NBD,Converting arable land into flowering fields changes functional and phylogenetic community structure in ground beetles,Pollination,2,Functional Diveristy,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_24GHk4OvHz9AfDs,JL,Converting Lawn to Restored Forest on a Midwest College Campus: A Seven Year Assessment of Herbaceous Plant Establishment,HabCreate,1,forest understory plant survivorship,EF,,1
2020-05-21,FALSE,Keep,R_24GHk4OvHz9AfDs,JL,Converting Lawn to Restored Forest on a Midwest College Campus: A Seven Year Assessment of Herbaceous Plant Establishment,PestPath,1,biomass of weeds,EF,,1
2020-05-21,FALSE,Keep,R_3PB06kHYEnddzWY,GV,Coral identity underpins architectural complexity on Caribbean reefs,coastWQReg,1,coral rugosity,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3PB06kHYEnddzWY,GV,Coral identity underpins architectural complexity on Caribbean reefs,HabCreate,1,coral rugosity,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3PB06kHYEnddzWY,GV,Coral identity underpins architectural complexity on Caribbean reefs,Hazards,1,coral rugosity,Proxy for ES,,1
2020-05-21,FALSE,Maybe,R_WkrudX0Pys47HOx,NBD,Cultural Ecosystem Services and Popular Perceptions of the Benefits of an Ecological Restoration Project in the Brazilian Atlantic Forest,coastWQReg,1,forest recovery,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_29nt3j9Tr1WGtyU,GV,Decline in medicinal and forage species with warming is mediated by plant traits on the Tibetan Plateau,Food,1,palatable (to livestock) plant richness,ES,,1
2020-05-21,FALSE,Keep,R_29nt3j9Tr1WGtyU,GV,Decline in medicinal and forage species with warming is mediated by plant traits on the Tibetan Plateau,MedGen,1,medicinal plant richness,ES,,1
2020-05-21,FALSE,Keep,R_3kFjj2VW0NuR4w5,TM,Decoupled effects (positive to negative) of nutrient enrichment on ecosystem services,ClimReg,1,Carbon storage,ES,,16
2020-05-21,FALSE,Keep,R_3kFjj2VW0NuR4w5,TM,Decoupled effects (positive to negative) of nutrient enrichment on ecosystem services,ClimReg,2,Nitrogen storage,ES,,1
2020-05-21,FALSE,Keep,R_3kFjj2VW0NuR4w5,TM,Decoupled effects (positive to negative) of nutrient enrichment on ecosystem services,coastWQReg,1,water clarity,ES,,2
2020-05-21,FALSE,Keep,R_3kFjj2VW0NuR4w5,TM,Decoupled effects (positive to negative) of nutrient enrichment on ecosystem services,Food,1,Quality of food,ES,,1
2020-05-21,FALSE,Keep,R_3kFjj2VW0NuR4w5,TM,Decoupled effects (positive to negative) of nutrient enrichment on ecosystem services,Food,2,quantity of food,ES,,1
2020-05-21,FALSE,Keep,R_3kFjj2VW0NuR4w5,TM,Decoupled effects (positive to negative) of nutrient enrichment on ecosystem services,HabCreate,1,Shelter for fauna,ES,,1
2020-05-21,FALSE,Keep,R_3HnNbYsVkbdaoFU,GV,Defining functional groups using dietary data: Quantitative comparison suggests functional classification for seed-dispersing waterfowl,AQReg,1,N storage,ES,,2
