ResponseId,Init,Title,id,sameanswer,answer,clean_answer,varnum,clean_answer_finer,final_answer,review_notes,fullquestion,abbr,Group,clean_group,ESnum,qnum,ES,survey_order,qa_note,rev1init,rev2init,revorder,keep,ctw_notes
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.4_6,FALSE,Other,Other,1,Other,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Bio,Bio,6,Q12,freshWQReg,128,,TK,JL,2,1,"CTW briefly reviewed paper, confirm root depth was an parameter in model, use JL answer over TK"
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_1,TRUE,ES,ES,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,1,Q12,HabCreate,139,,TK,JL,1,1,
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_1,TRUE,ES,ES,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,1,Q12,HabCreate,139,,TK,JL,2,0,
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_4,TRUE,ES,ES,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,4,Q12,ClimReg,142,,TK,JL,1,1,
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_4,TRUE,ES,ES,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,4,Q12,ClimReg,142,,TK,JL,2,0,
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_6,TRUE,ES,ES,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Yclass,,,6,Q12,freshWQReg,144,,TK,JL,1,1,
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_6,TRUE,ES,ES,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Yclass,,,6,Q12,freshWQReg,144,,TK,JL,2,0,
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_8,TRUE,ES,ES,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,8,Q12,SoilProtect,146,,TK,JL,1,1,
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_8,TRUE,ES,ES,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,8,Q12,SoilProtect,146,,TK,JL,2,0,
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.7_6,FALSE,,,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Anthro,,6,Q12,freshWQReg,176,,TK,JL,1,0,
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.7_6,FALSE,Mixed,Mixed,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Anthro,,6,Q12,freshWQReg,176,,TK,JL,2,1,apply mixed for all effect direct
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q17,TRUE,"Other(soils)=rainfall erosivity, Other(soils)=slope, Other(soils)=elevation",Other(soils)=elevation,3,Topography and position,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,8,Q12,SoilProtect,203.08,Infilled ES from Driver where 'Other' specified,TK,JL,2,,
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q17,TRUE,"Other(soils)=rainfall erosivity, Other(soils)=slope, Other(soils)=elevation",Other(soils)=rainfall erosivity,1,Soil physiochemical characteristics,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,8,Q12,SoilProtect,203.08,Infilled ES from Driver where 'Other' specified,TK,JL,2,,
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q17,TRUE,"Other(soils)=rainfall erosivity, Other(soils)=slope, Other(soils)=elevation",Other(soils)=slope,2,Topography and position,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,8,Q12,SoilProtect,203.08,Infilled ES from Driver where 'Other' specified,TK,JL,2,,
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q26,TRUE,Other(water)=estimated root depth of vegetation type,Other(water)=estimated root depth of vegetation type,1,Biotic characteristics of the plot,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,6,Q12,freshWQReg,205.06,Infilled ES from Driver where 'Other' specified,TK,JL,2,,
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q18,FALSE,None,Kremen Topic 4 : Scale,,,,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,,Q13,,206,Appended KT 4:Scale (has multi time or spatial scale but KT 4 not checked),TK,JL,1,0,
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q18,FALSE,"Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers)),Kremen Topic 4 : Scale","Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers),Kremen Topic 4 : Scale",,,,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,,Q13,,206,,TK,JL,2,1,
R_cVdiQuvh5deX9K1,CK,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q7,FALSE,"Yes (e.g., a site sampled multiple points in time, a model with dynamics)","Yes (e.g., a site sampled multiple points in time, a model with dynamics)",,,,,Q7: Does the study quantify trends over time?,TimeTrends,,,,Q7,,29,,CK,JL,1,0,
R_veLNHh1Lzxv1kcN,JL,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q7,FALSE,No,No,,,,,Q7: Does the study quantify trends over time?,TimeTrends,,,,Q7,,29,,CK,JL,2,1,JL reviewed
R_cVdiQuvh5deX9K1,CK,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q8,FALSE,10+ years,10+ years,,,,,Q7b: How many years of data were used for the study?,YrsData,,,,Q7,,30,,CK,JL,1,0,
R_veLNHh1Lzxv1kcN,JL,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q8,FALSE,,,,,,,Q7b: How many years of data were used for the study?,YrsData,,,,Q7,,30,,CK,JL,2,1,
R_cVdiQuvh5deX9K1,CK,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q25.1_4_1,FALSE,Greenhouse Gas Value (GHGV) ,Greenhouse Gas Value (GHGV),1,characteristics of human population,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,4,Q12,ClimReg,65,,CK,JL,1,,
R_veLNHh1Lzxv1kcN,JL,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q25.1_4_1,FALSE,greenhouse gas value,greenhouse gas value,1,characteristics of human population,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,4,Q12,ClimReg,65,,CK,JL,2,0,
R_cVdiQuvh5deX9K1,CK,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q25.3_4,FALSE,"Land use change,Management Practices",Land use change,1,Land use and land cover change,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Anthro,Anthro,4,Q12,ClimReg,110,,CK,JL,1,1,"CTW breifly reviewed paper, keep CK answer-- paper considers different land cover types and management"
R_cVdiQuvh5deX9K1,CK,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q25.3_4,FALSE,"Land use change,Management Practices",Management Practices,2,Management/restoration,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Anthro,Anthro,4,Q12,ClimReg,110,,CK,JL,1,1,
R_veLNHh1Lzxv1kcN,JL,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q25.3_4,FALSE,Management Practices,Management Practices,1,Management/restoration,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Anthro,Anthro,4,Q12,ClimReg,110,,CK,JL,2,0,
R_cVdiQuvh5deX9K1,CK,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q25.4_4,FALSE,,,,,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Bio,,4,Q12,ClimReg,126,,CK,JL,1,0,
R_veLNHh1Lzxv1kcN,JL,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q25.4_4,FALSE,Service Provider (Q17),Service Provider (Q17),1,Service provider identity,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Bio,Bio,4,Q12,ClimReg,126,,CK,JL,2,1,
R_cVdiQuvh5deX9K1,CK,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q25.5_4,TRUE,ES,ES,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,4,Q12,ClimReg,142,,CK,JL,1,0,
R_veLNHh1Lzxv1kcN,JL,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q25.5_4,TRUE,ES,ES,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,4,Q12,ClimReg,142,,CK,JL,2,1,
R_cVdiQuvh5deX9K1,CK,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q25.7_4,FALSE,Mixed,Mixed,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Anthro,,4,Q12,ClimReg,174,,CK,JL,1,1,
R_veLNHh1Lzxv1kcN,JL,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q25.7_4,FALSE,,,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Anthro,,4,Q12,ClimReg,174,,CK,JL,2,0,
R_cVdiQuvh5deX9K1,CK,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q18,FALSE,"Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))",Kremen Topic 4 : Scale,,,,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,,Q13,,206,Removed KT3 based on lack of environmental driver; appended KT 4:Scale (has multi time or spatial scale but KT 4 not checked),CK,JL,1,0,
R_veLNHh1Lzxv1kcN,JL,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q18,FALSE,Kremen Topic 1 : ESPs,Kremen Topic 1 : ESPs,,,,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,,Q13,,206,,CK,JL,2,1,JL reviewed
R_cVdiQuvh5deX9K1,CK,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q22,FALSE,Yes,Yes,,,,,Q16: Are there explicit discussions of thresholds required for the provisioning of the ES discussed?,Thresholds,,,,Q16,,210,,CK,JL,1,0,
R_veLNHh1Lzxv1kcN,JL,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Q22,FALSE,No,No,,,,,Q16: Are there explicit discussions of thresholds required for the provisioning of the ES discussed?,Thresholds,,,,Q16,,210,,CK,JL,2,1,JL reviewed
R_2usOSIFtbGN3zNf,TK,Ecosystem Properties of Urban Land Covers at the Aboveground-Belowground Interface,Q25.1_4_1,FALSE,"soil carbon, carbon fluxes",carbon fluxes,2,carbon,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,4,Q12,ClimReg,65,,TK,JL,1,0,
R_2usOSIFtbGN3zNf,TK,Ecosystem Properties of Urban Land Covers at the Aboveground-Belowground Interface,Q25.1_4_1,FALSE,"soil carbon, carbon fluxes",soil carbon,1,carbon,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,4,Q12,ClimReg,65,,TK,JL,1,0,
R_2SHXlFRl1HFN1e0,JL,Ecosystem Properties of Urban Land Covers at the Aboveground-Belowground Interface,Q25.1_4_1,FALSE,"total soil C, CO2 flux",CO2 flux,2,carbon,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,4,Q12,ClimReg,65,,TK,JL,2,1,"Go with JL answers for this paper. JL and TK answers are very close (differ more in semantics, only true difference is in CulturePsych ES--CTW looked at paper and keeping JL's CulturePsych answers. JL justifies in general notes)"
