ResponseId,Init,Title,id,sameanswer,answer,clean_answer,final_answer,review_notes,fullquestion,abbr,Group,clean_group,qnum,ES,survey_order,qa_note,rev1init,rev2init,revorder
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.3_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Anthro,,Q12,coastWQReg,113,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_1,FALSE,Proxy for ES,Proxy for ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,Q12,HabCreate,139,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_1,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,Q12,HabCreate,139,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_4,FALSE,ES,ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,Q12,ClimReg,142,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_4,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,Q12,ClimReg,142,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_6,TRUE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Yclass,,,Q12,freshWQReg,144,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_6,TRUE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Yclass,,,Q12,freshWQReg,144,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_7,FALSE,Proxy for ES,Proxy for ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_4,FALSE,-,-,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,,Q12,ClimReg,158,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_4,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,,Q12,ClimReg,158,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_6,FALSE,+,+,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Env,,Q12,freshWQReg,160,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_6,FALSE,Mixed,Mixed,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Env,,Q12,freshWQReg,160,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_7,FALSE,+,+,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Env,,Q12,coastWQReg,161,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Env,,Q12,coastWQReg,161,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.7_6,FALSE,+,+,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Anthro,,Q12,freshWQReg,176,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.7_6,FALSE,Mixed,Mixed,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Anthro,,Q12,freshWQReg,176,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.7_7,FALSE,+,+,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Anthro,,Q12,coastWQReg,177,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.7_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Anthro,,Q12,coastWQReg,177,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q14,FALSE,No,No,,,"Q10: Does the paper consider connectivity between spatial replicates (sites, plots)?",Connect,,,Q10,,57,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q14,FALSE,Yes,Yes,,,"Q10: Does the paper consider connectivity between spatial replicates (sites, plots)?",Connect,,,Q10,,57,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q13,FALSE,,,,,Q11: What is the distance between replicates?,ConnectDist,,,Q11,,58,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q13,FALSE,Unclear or not specified,Unclear or not specified,,,Q11: What is the distance between replicates?,ConnectDist,,,Q11,,58,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.1_10_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of detrimental organisms and biological processes [e.g. pests, p... - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals] - Response 1: Separate by commas",Response,,,Q12,PestPath,77,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.1_10_1,FALSE,Pest population,Pest population,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of detrimental organisms and biological processes [e.g. pests, p... - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals] - Response 1: Separate by commas",Response,,,Q12,PestPath,77,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.1_10_2,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of detrimental organisms and biological processes [e.g. pests, p... - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals] - DO NOT USE Response 2",Response,,,Q12,PestPath,78,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.1_10_2,FALSE,Predator population,Predator population,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of detrimental organisms and biological processes [e.g. pests, p... - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals] - DO NOT USE Response 2",Response,,,Q12,PestPath,78,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.1_12_1,FALSE,pest load,pest load,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Food and feed - Response 1: Separate by commas",Response,,,Q12,Food,81,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.1_12_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Food and feed - Response 1: Separate by commas",Response,,,Q12,Food,81,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.2_10,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Env,,Q12,PestPath,100,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.2_10,FALSE,Other,Other,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Env,Env,Q12,PestPath,100,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.4_10,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Bio,,Q12,PestPath,132,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.4_10,FALSE,"Service Provider (Q17),Other",Other,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Bio,Bio,Q12,PestPath,132,,AK,GV,2
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.4_10,FALSE,"Service Provider (Q17),Other",Service Provider (Q17),,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Bio,Bio,Q12,PestPath,132,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.4_12,FALSE,Service Provider (Q17),Service Provider (Q17),,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Food and feed,Driver,Bio,Bio,Q12,Food,134,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.4_12,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Food and feed,Driver,Bio,,Q12,Food,134,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.5_10,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Yclass,,,Q12,PestPath,148,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.5_10,FALSE,"ES,EF","ES,EF",,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Yclass,,,Q12,PestPath,148,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.5_12,FALSE,Proxy for ES,Proxy for ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Food and feed,Yclass,,,Q12,Food,150,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.5_12,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Food and feed,Yclass,,,Q12,Food,150,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.6_10,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Env,,Q12,PestPath,164,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.6_10,FALSE,Mixed,Mixed,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Env,,Q12,PestPath,164,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.8_12,FALSE,Mixed,Mixed,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Food and feed,EffectDirect,Bio,,Q12,Food,198,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.8_12,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Food and feed,EffectDirect,Bio,,Q12,Food,198,,AK,GV,2
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q17,TRUE,Spatial arrangement of landscape,Spatial arrangement of landscape,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,PestPath,203.1,Infilled ES from Driver where 'Other' specified,AK,GV,2
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q26,TRUE,Predator dispersal distance,Predator dispersal distance,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,PestPath,205.1,Infilled ES from Driver where 'Other' specified,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q18,FALSE,Kremen Topic 1 : ESPs,"Kremen Topic 1 : ESPs,Kremen Topic 4 : Scale",,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,Appended KT 4:Scale (has multi time or spatial scale but KT 4 not checked),AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q18,FALSE,"Kremen Topic 1 : ESPs,Kremen Topic 4 : Scale","Kremen Topic 1 : ESPs,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers),Kremen Topic 4 : Scale",,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,Added KT3 based on environmental driver and no KT3 checked,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q19,FALSE,"Multiple ESP species [e.g., multiple focal ESP species]","Multiple ESP species [e.g., multiple focal ESP species]",,,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,,,Q14,,207,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q19,FALSE,"Single species  [e.g. ESPs, single species]","Single species  [e.g. ESPs, single species]",,,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,,,Q14,,207,,AK,GV,2
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q5,FALSE,"North America,Europe","North America,Europe",,,Q5: What continent/ocean is the study in?,Place,,,Q5,,25,,AK,GV,1
R_b2An512Hq1gvkpH,GV,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q5,FALSE,Global Terrestrial,Global Terrestrial,,,Q5: What continent/ocean is the study in?,Place,,,Q5,,25,,AK,GV,2
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_7_1,FALSE,leaf litter decomposition,leaf litter decomposition,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,AK,GV,1
R_b2An512Hq1gvkpH,GV,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_7_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,AK,GV,2
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_8_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,AK,GV,1
R_b2An512Hq1gvkpH,GV,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_8_1,FALSE,Decomposition of leaf litter in freshwater systems,Decomposition of leaf litter in freshwater systems,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,AK,GV,2
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.2_7,FALSE,Other,Other,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Env,Env,Q12,coastWQReg,97,,AK,GV,1
R_b2An512Hq1gvkpH,GV,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.2_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Env,,Q12,coastWQReg,97,,AK,GV,2
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.2_8,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Env,,Q12,SoilProtect,98,,AK,GV,1
R_b2An512Hq1gvkpH,GV,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.2_8,FALSE,Other,Other,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Env,Env,Q12,SoilProtect,98,,AK,GV,2
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.4_7,FALSE,Other,Other,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Bio,Bio,Q12,coastWQReg,129,,AK,GV,1
R_b2An512Hq1gvkpH,GV,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.4_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Bio,,Q12,coastWQReg,129,,AK,GV,2
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.5_7,FALSE,EF,EF,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,AK,GV,1
R_b2An512Hq1gvkpH,GV,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.5_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,AK,GV,2
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.5_8,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,Q12,SoilProtect,146,,AK,GV,1
R_b2An512Hq1gvkpH,GV,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.5_8,FALSE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,Q12,SoilProtect,146,,AK,GV,2
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.6_7,FALSE,Mixed,Mixed,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Env,,Q12,coastWQReg,161,,AK,GV,1
R_b2An512Hq1gvkpH,GV,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.6_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Env,,Q12,coastWQReg,161,,AK,GV,2
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.8_7,FALSE,Mixed,Mixed,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Bio,,Q12,coastWQReg,193,,AK,GV,1
R_b2An512Hq1gvkpH,GV,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.8_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Bio,,Q12,coastWQReg,193,,AK,GV,2
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q17,TRUE,Temperature,Temperature,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,coastWQReg,203.07,Infilled ES from Driver where 'Other' specified,AK,GV,1
R_b2An512Hq1gvkpH,GV,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q17,TRUE,Hypothetical stressors (abstract and vague),Hypothetical stressors (abstract and vague),,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,SoilProtect,203.08,Infilled ES from Driver where 'Other' specified,AK,GV,2
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q26,TRUE,"Feeding,Reproduction,Growth,Maintenance",Feeding,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,coastWQReg,205.07,Infilled ES from Driver where 'Other' specified,AK,GV,1
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q26,TRUE,"Feeding,Reproduction,Growth,Maintenance",Growth,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,coastWQReg,205.07,Infilled ES from Driver where 'Other' specified,AK,GV,1
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q26,TRUE,"Feeding,Reproduction,Growth,Maintenance",Maintenance,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,coastWQReg,205.07,Infilled ES from Driver where 'Other' specified,AK,GV,1
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q26,TRUE,"Feeding,Reproduction,Growth,Maintenance",Reproduction,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,coastWQReg,205.07,Infilled ES from Driver where 'Other' specified,AK,GV,1
R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q18,FALSE,Kremen Topic 1 : ESPs,"Kremen Topic 1 : ESPs,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers)",,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,Added KT3 based on environmental driver and no KT3 checked,AK,GV,1
