StartDate,EndDate,RecordedDate,ResponseId,Init,doublerev,version,Title,id,answer,clean_answer,varnum,clean_answer_binned,fullquestion,abbr,Group,clean_group,qnum,ES,survey_order,qa_note,ctw_answer,ctw_comment
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.4_7,,,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Biotic,,Q12,coastWQReg,129,,Other,CTW did third party review. Agree with AK.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.4_8,,,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Biotic,,Q12,SoilProtect,130,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.4_8,,,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Biotic,,Q12,SoilProtect,130,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.4_8,,,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Biotic,,Q12,SoilProtect,130,,,
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.5_7,EF,EF,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.5_7,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.5_7,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,EF,CTW did third party review. Agree with AK.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.5_8,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,Q12,SoilProtect,146,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.5_8,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,Q12,SoilProtect,146,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.5_8,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,Q12,SoilProtect,146,,,CTW did third party review. Agree with AK that study focused on freshwater regulation ES rather than soil protection ES.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.6_7,Mixed,Mixed,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Environmental,Environmental,Q12,coastWQReg,161,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.6_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Environmental,,Q12,coastWQReg,161,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.6_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Environmental,,Q12,coastWQReg,161,,Mixed,CTW did third party review. Agree with AK.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.6_8,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Environmental,,Q12,SoilProtect,162,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.6_8,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Environmental,,Q12,SoilProtect,162,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.6_8,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Environmental,,Q12,SoilProtect,162,,,
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.7_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Human,,Q12,coastWQReg,177,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.7_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Human,,Q12,coastWQReg,177,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.7_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Human,,Q12,coastWQReg,177,,,
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.7_8,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Human,,Q12,SoilProtect,178,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.7_8,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Human,,Q12,SoilProtect,178,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.7_8,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Human,,Q12,SoilProtect,178,,,
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.8_7,Mixed,Mixed,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Biotic,Biotic,Q12,coastWQReg,193,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.8_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Biotic,,Q12,coastWQReg,193,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.8_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Biotic,,Q12,coastWQReg,193,,Mixed,CTW did third party review. Agree with AK.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.8_8,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Biotic,,Q12,SoilProtect,194,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.8_8,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Biotic,,Q12,SoilProtect,194,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.8_8,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Biotic,,Q12,SoilProtect,194,,,
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q17,Temperature,Temperature,1,Climate,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Environmental,Environmental,Q12,coastWQReg,203.07,Infilled ES from Driver where 'Other' specified,Temperature,CTW did third party review. Agree with AK.
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q17,Hypothetical stressors (abstract and vague),Hypothetical stressors (abstract and vague),1,Index,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Environmental,Environmental,Q12,SoilProtect,203.08,Infilled ES from Driver where 'Other' specified,,CTW did third party review. Agree with AK that study addressed freshwater regulation (amphipod decomposition of leaf litter in freshwater streams) rather than soil protection ES.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q26,"Feeding,Reproduction,Growth,Maintenance",Feeding,2,"Service provider reproduction, growth, and population maintenance",List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Biotic,Biotic,Q12,coastWQReg,205.07,Infilled ES from Driver where 'Other' specified,Feeding,CTW did third party review. Agree with AK.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q26,"Feeding,Reproduction,Growth,Maintenance",Reproduction,3,"Service provider reproduction, growth, and population maintenance",List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Biotic,Biotic,Q12,coastWQReg,205.07,Infilled ES from Driver where 'Other' specified,Reproduction,CTW did third party review. Agree with AK.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q26,"Feeding,Reproduction,Growth,Maintenance",Growth,4,"Service provider reproduction, growth, and population maintenance",List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Biotic,Biotic,Q12,coastWQReg,205.07,Infilled ES from Driver where 'Other' specified,Growth,CTW did third party review. Agree with AK.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q26,"Feeding,Reproduction,Growth,Maintenance",Maintenance,5,"Service provider reproduction, growth, and population maintenance",List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Biotic,Biotic,Q12,coastWQReg,205.07,Infilled ES from Driver where 'Other' specified,Maintenance,CTW did third party review. Agree with AK.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q18,Kremen Topic 1 : ESPs,"Kremen Topic 1 : ESPs,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers)",,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,Added KT3 based on environmental driver and no KT3 checked,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q18,None,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers),,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,Added KT3 based on environmental driver and no KT3 checked,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q18,,,,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,,"Kremen Topic 1 : ESPs,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers)",CTW did third party review. Agree with AK.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q24,,,,,"Notes, Questions, Comments",SurveyNotes,,,Q18,,212,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q24,,,,,"Notes, Questions, Comments",SurveyNotes,,,Q18,,212,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q24,,,,,"Notes, Questions, Comments",SurveyNotes,,,Q18,,212,,,
